,index,group,subid,run,onset,condition,category,0,2,4,6,8,10,12,avg_logit,cond,reps
23900,24536,stress,ap164,4.0,308.5523,sourcehit-4,place,-3.7220037907,-4.5407571575,1.81416198592,8.28182301384,4.20755548044,-0.0186135438656,-0.607858191226,3.57123173408,sourcehit,4
23903,24539,stress,ap164,4.0,318.2692,itemhit_lo-2,place,0.10324434522,-0.794930262772,-3.0547994878,-0.381492702231,2.64851627818,1.75084237937,-1.95013424767,0.24076661688,itemhit_lo,2
23906,24542,stress,ap164,4.0,327.7169,sourcehit-4,place,0.74191501973,2.77809446392,0.786751670933,-2.61088162907,1.31244277646,4.60072565809,0.757148491431,1.0222596191,sourcehit,4
23909,24545,stress,ap164,4.0,340.0769,itemhit_lo-2,place,-2.21352629417,-1.768526781,0.887707656581,1.2852415342,-5.04354360138,-8.30671405216,-7.55054070058,-2.79432711569,itemhit_lo,2
23912,24548,stress,ap164,4.0,351.7852,itemhit_lo-2,place,-8.2419658879,-7.80282996484,-2.86862841363,2.61105365918,3.29421338502,5.0112029132,7.68961881084,2.01196038594,itemhit_lo,2
23915,24551,stress,ap164,4.0,362.2867,sourcehit-4,place,6.25859677199,3.19973205042,-0.564043123723,0.944808936326,1.33883584819,-1.63374519988,2.21613231082,0.0214641152282,sourcehit,4
23918,24554,stress,ap164,4.0,374.2598,itemhit_lo-2,place,1.22461995637,-0.268705786693,0.539043261168,0.0437228654989,3.68597004389,8.03774341399,5.49496108168,3.07661989614,itemhit_lo,2
23921,24557,stress,ap164,4.0,383.9771,FA-0,place,2.08206058226,9.39054816985,8.60981683215,-0.802591573752,-2.44766019598,-1.28907953714,2.76865024417,1.01762138132,FA,0
23924,24560,stress,ap164,4.0,396.3324,sourcehit-4,place,1.85542996275,-0.430593059281,-1.54569879479,2.40963323924,0.831779028081,-1.58377960435,-0.494613649338,0.0279834670453,sourcehit,4
23927,24563,stress,ap164,4.0,406.1698,FA-0,place,-1.42705679833,-0.688743672588,-1.11575539962,-3.34790747485,-6.11303480427,-5.39991101648,-2.12017164927,-3.9941521738,FA,0
23930,24566,stress,ap164,4.0,417.8197,FA-0,place,-5.373827619,-2.25874966143,-3.20402294282,-5.35931133426,-0.354502220821,-1.08271430696,-3.50218509002,-2.50013770122,FA,0
23933,24569,stress,ap164,5.0,0.0058,sourcehit-4,place,0.373962777438,1.31033048405,8.66062164219,8.84816961046,1.29999975709,-1.85426356133,-3.07372075887,4.2386318621,sourcehit,4
23936,24572,stress,ap164,5.0,9.4853,sourcehit-2,place,0.385111528728,-1.13668067172,-1.36012408459,-0.150220844579,-2.0231698888,-0.535950350344,3.46373448682,-1.01736629208,sourcehit,2
23939,24575,stress,ap164,5.0,19.1471,FA-0,place,-0.961534652999,3.0445741936,1.33695971442,-5.5894049395,-5.65268478986,-6.10089253315,-2.05901571766,-4.00150563702,FA,0
23942,24578,stress,ap164,5.0,28.9827,sourcehit-2,place,-5.88840137142,-1.91660420662,-1.13837932965,0.418191803614,1.8121194026,2.48243432595,0.416559795134,0.893591550628,sourcehit,2
23945,24581,stress,ap164,5.0,40.6942,FA-0,place,-1.19821456883,1.73018157403,0.728363921849,-4.50478938854,-1.80036771244,1.08650785492,-0.07579248804,-1.12257133105,FA,0
23948,24584,stress,ap164,5.0,53.0492,sourcehit-4,place,-0.926001084427,-2.37246397126,-2.4091609439,0.673719053902,3.53504371619,1.88926713575,-3.72646154789,0.922217240486,sourcehit,4
23951,24587,stress,ap164,5.0,62.1797,sourcehit-2,place,1.37151423969,-3.77318801005,-4.7404578286,-1.22398747174,-3.55121468617,-1.30050929191,-2.26009165159,-2.70404231961,sourcehit,2
23954,24590,stress,ap164,5.0,71.8988,FA-0,place,-4.3732312432,-0.354003629724,-0.426329695367,-3.70321289013,-4.93166627168,-3.50689001638,-4.26412819182,-3.14202471839,FA,0
23957,24593,stress,ap164,5.0,80.987,sourcehit-2,place,-3.43862287932,-4.49549072254,-4.57575362084,0.473890630977,-1.5670498637,-1.88435252526,0.41010428656,-1.88831634471,sourcehit,2
23960,24596,stress,ap164,5.0,92.9592,itemhit_lo-4,place,-1.03231508297,-2.94731724879,-5.43019924194,-2.68607894849,-5.64450237422,-9.02507552743,-2.13575639967,-5.69646402302,itemhit_lo,4
23963,24599,stress,ap164,5.0,104.3247,itemhit_lo-2,place,-2.86812318962,1.15238602346,-0.320446901315,-4.82344219135,-2.25053152277,2.74416954462,-0.340279190163,-1.1625627677,itemhit_lo,2
23966,24602,stress,ap164,5.0,115.5402,FA-0,place,2.24537651693,-0.400095392014,-1.98735260442,-3.93565706658,-4.81331956456,-2.77839092997,-0.336910659759,-3.37868004138,FA,0
23969,24605,stress,ap164,5.0,146.5364,sourcehit-4,place,1.00742815125,4.61338333892,3.71766303305,6.07719458848,0.184106779062,-1.15459539642,-0.662154275122,2.20609225104,sourcehit,4
23972,24608,stress,ap164,5.0,156.2517,FA-0,place,-1.26054922608,-0.909797300753,-6.16707993779,-2.75012330042,0.891064962385,0.738211204926,-2.25985505749,-1.82198176772,FA,0
23975,24611,stress,ap164,5.0,166.1957,itemhit_lo-2,place,-0.150595211019,-2.68287897622,-1.12979273284,-0.484300174464,-1.15322657503,-0.0637527915311,4.31828145647,-0.707768068466,itemhit_lo,2
23978,24614,stress,ap164,5.0,175.4014,sourcehit-4,place,-2.50634635383,0.310258372663,6.16938909407,6.53052796649,7.31547363354,10.5681126775,6.62258819435,7.6458758429,sourcehit,4
23981,24617,stress,ap164,5.0,187.7599,sourcehit-2,place,5.60315941922,0.169069133246,0.825895002385,0.329841057013,-0.23926829697,-4.81613739058,-2.42202219739,-0.974917407038,sourcehit,2
23984,24626,stress,ap164,5.0,220.0376,itemhit_lo-4,place,3.81898514534,7.56403203128,5.23539542278,-0.879716595155,4.05719391672,7.6138263015,8.71980138539,4.00667476146,itemhit_lo,4
23987,24629,stress,ap164,5.0,229.191,itemhit_lo-2,place,3.44042041115,7.50742058946,10.5511531829,6.57642706694,1.31527744195,-1.81408322264,-0.31301336156,4.15719361729,itemhit_lo,2
23990,24632,stress,ap164,5.0,238.4746,sourcehit-4,place,-1.60406238482,-0.418355135988,4.43478138409,3.29626405471,3.70182362005,4.26985559798,-1.39903281662,3.92568116421,sourcehit,4
23993,24635,stress,ap164,5.0,247.65,FA-0,place,3.02396910608,4.68769484186,0.521506355481,-4.70880423218,-5.31940037982,-1.48940504081,4.35685343606,-2.74902582433,FA,0
23996,24638,stress,ap164,5.0,258.9475,sourcehit-4,place,3.13670306323,5.007264838,1.94858066243,0.258297998497,1.9016617576,0.3634179072,-3.06545952089,1.11798958143,sourcehit,4
23999,24641,stress,ap164,5.0,269.0848,sourcehit-2,place,-0.176709638789,-2.96788868719,-0.321401962088,2.22745074483,1.0641828833,-0.269497845269,-0.936184705278,0.675183455193,sourcehit,2
24002,24644,stress,ap164,5.0,279.4843,itemhit_lo-2,place,-0.775145978684,-0.866104506562,-2.19745811965,-1.14658382312,-0.14748497159,1.62966504888,3.73237093859,-0.46546546637,itemhit_lo,2
24005,24647,stress,ap164,5.0,290.1683,FA-0,place,2.19198661254,1.6172318326,1.7565696967,0.783933002717,1.55411082787,4.08553089188,3.38471616225,2.04503610479,FA,0
24008,24650,stress,ap164,5.0,300.092,sourcehit-4,place,3.43085039158,3.28917803488,7.06749725981,11.4023231541,11.4728469998,7.47543662988,3.37409078038,9.3545260109,sourcehit,4
24011,24653,stress,ap164,5.0,310.054,FA-0,place,6.91383566367,3.21793745651,2.18819647298,-0.75141919622,-3.40029399762,-7.71529355704,-7.72171940085,-2.41970256948,FA,0
24014,24656,stress,ap164,5.0,321.0791,itemhit_lo-4,place,-7.85257556084,-7.65369354632,-5.81067163043,-6.00494060502,-2.91299038682,-5.44979930146,-7.77001107339,-5.04460048093,itemhit_lo,4
24017,24659,stress,ap164,5.0,330.4849,sourcehit-4,place,-5.80937582432,-7.72427308859,-9.06529154656,-5.0096822723,-5.03566047929,-4.29031889959,-1.93535473478,-5.85023829944,sourcehit,4
24020,24662,stress,ap164,5.0,339.7883,FA-0,place,-5.90919360848,-3.39498030787,-0.00464276078223,1.96493059812,-1.22296430743,0.713125043601,6.99233011961,0.362612143377,FA,0
24023,24665,stress,ap164,5.0,350.3731,itemhit_lo-4,place,5.90092959499,1.86624271439,-1.7776356523,-0.865025441806,1.50469362673,-2.83770317836,-5.36335774151,-0.993917661434,itemhit_lo,4
24026,24668,stress,ap164,5.0,359.9384,sourcehit-2,place,0.172448670673,-2.01538047197,-3.48888862145,-3.07125918228,-0.602215304712,1.62525814735,-0.978425788372,-1.38427624027,sourcehit,2
24029,24671,stress,ap164,5.0,370.537,itemhit_lo-2,place,-2.48429897735,-3.71566761742,-3.16010074632,0.873201643684,-0.732578288438,-1.3245165239,-1.81301636212,-1.08599847874,itemhit_lo,2
24032,24674,stress,ap164,5.0,402.4434,itemhit_lo-2,place,1.4359903617,2.28487269553,0.714707819143,-4.62384731578,-5.5140981875,-4.94099101249,-3.01343344666,-3.59105717416,itemhit_lo,2
24035,24677,stress,ap164,5.0,412.2279,FA-0,place,-5.03297914526,-3.08238287001,-6.30350241645,-6.24867198159,-1.24437450085,4.0868777027,5.22878460117,-2.42741779905,FA,0
24038,24680,stress,ap164,5.0,422.4542,FA-0,place,3.74496432183,5.03940791275,6.65464999249,2.50597675126,3.84874322175,3.27853844077,-2.82907211243,4.07197710157,FA,0
24041,24683,stress,ap164,6.0,0.0075,FA-0,place,-0.0496699414232,0.719033183106,-2.47896807033,-4.07601104422,-2.90565259919,-3.3092610233,2.33354976983,-3.19247318426,FA,0
24044,24686,stress,ap164,6.0,9.4588,itemhit_lo-2,place,-4.26526485268,-2.22908974378,4.15596310994,2.50573098116,1.38413410678,2.84611037824,-1.92728141493,2.72298464403,itemhit_lo,2
24047,24689,stress,ap164,6.0,19.2421,itemhit_lo-2,place,3.36293610217,-1.74929258272,-2.84242325979,-0.234403545568,0.273127120291,0.309867947611,0.127660280872,-0.623457934364,itemhit_lo,2
24050,24692,stress,ap164,6.0,28.6463,sourcehit-4,place,0.769879215021,0.0764292228387,-1.44016019094,4.65737014123,8.56069682917,3.11069625984,-2.5869099748,3.72215075982,sourcehit,4
24053,24695,stress,ap164,6.0,38.6635,FA-0,place,3.73616907339,-2.4727075806,-5.16498552948,-2.31260684017,5.14602167398,3.37943656463,-1.74050754,0.26196646724,FA,0
24056,24698,stress,ap164,6.0,48.2309,sourcehit-4,place,4.11780606893,-1.61002428243,-2.30964051579,-3.24630408526,-6.20335600216,-6.10902154167,-1.47421598847,-4.46708053622,sourcehit,4
24059,24701,stress,ap164,6.0,59.5266,itemhit_lo-2,place,-5.85122737803,-1.32611225357,1.94637836834,1.11958973219,4.42354301373,3.50306231653,2.96605314364,2.7481433577,itemhit_lo,2
24062,24704,stress,ap164,6.0,71.2372,sourcehit-4,place,2.60397078672,3.1791753347,3.16987993591,5.60296645828,9.45968910895,8.53255493375,2.28570324363,6.69127260922,sourcehit,4
24065,24707,stress,ap164,6.0,80.9575,itemhit_lo-4,place,8.87831784348,2.44107456214,1.71699164868,0.503967015993,-5.29302806014,-8.25737266493,-5.4677258634,-2.8323605151,itemhit_lo,4
24068,24710,stress,ap164,6.0,90.0875,sourcehit-4,place,-7.91502872253,-5.38307572891,-4.59084835363,-4.31033969334,-1.03970976518,4.07262669713,4.62871391098,-1.46706777875,sourcehit,4
24071,24713,stress,ap164,6.0,100.0477,sourcemiss_hi-2,place,4.43468700984,4.82242248483,5.87425478131,7.25577464997,6.71201812829,-0.448092855332,-3.5831760636,4.84848867606,sourcemiss_hi,2
24074,24716,stress,ap164,6.0,109.3534,sourcehit-4,place,5.54047669349,0.863102174936,-1.91636855959,-5.41804591678,-8.07216330846,-4.44060091603,-3.9763159621,-4.96179467521,sourcehit,4
24077,24719,stress,ap164,6.0,121.7132,sourcehit-4,place,-4.32594129263,-4.23513259483,-0.464960166085,-2.93803761472,-5.90087641557,-9.87389636058,-7.0665512018,-4.79444263924,sourcehit,4
24080,24722,stress,ap164,6.0,131.4964,FA-0,place,-8.61117494006,-6.68323445438,-4.78480819639,-0.966950200383,0.202358902656,-2.73666889178,-2.30501870521,-2.07151709647,FA,0
24083,24725,stress,ap164,6.0,140.7798,sourcehit-2,place,-1.76456560052,-2.12363494855,-1.31502920591,3.29066784064,0.0759376193428,-0.411955910622,1.24659517496,0.409905085863,sourcehit,2
24086,24728,stress,ap164,6.0,150.4428,sourcehit-4,place,0.296257904197,1.31272388819,2.69169339098,2.5363609434,0.43635737047,1.13222709784,-0.689974670704,1.69915970067,sourcehit,4
24089,24731,stress,ap164,6.0,160.5791,FA-0,place,2.03348707319,-0.598411775957,-1.56296026012,-4.29721658121,-4.20686887541,2.00884299139,3.50918371329,-2.01455068134,FA,0
24092,24734,stress,ap164,6.0,170.5209,CR-0,place,2.44889368735,3.60602909998,-2.80168030116,-4.41679733537,-4.68894498609,-2.94223301691,-0.86552822976,-3.71241390988,CR,0
24095,24737,stress,ap164,6.0,181.7379,itemhit_lo-2,place,-2.59181452508,-0.711244779225,0.453721232246,1.17290333156,-1.95870246803,0.144490865276,1.78191657483,-0.046896759737,itemhit_lo,2
24098,24740,stress,ap164,6.0,192.3353,FA-0,place,1.52472638552,-1.07362569501,-2.91433194248,-1.95828906656,-1.97449930506,4.08939393214,6.14656791076,-0.68943159549,FA,0
24101,24743,stress,ap164,6.0,201.5437,sourcehit-2,place,-3.1737336822,5.02572181814,7.04125101166,5.27514103078,1.82752429224,-1.78055553152,-2.90945503328,3.09084020079,sourcehit,2
24104,24746,stress,ap164,6.0,213.1941,FA-0,place,-3.14507953661,-1.09790652767,1.87160953934,-1.44213985222,-4.3163258362,0.796518041518,1.11737089117,-0.77258452689,FA,0
24107,24749,stress,ap164,6.0,223.5962,FA-0,place,1.723303737,1.19601529121,-1.82390008515,0.427439120785,4.42527330839,5.23099997498,-0.532747807308,2.06495307975,FA,0
24110,24752,stress,ap164,6.0,234.096,sourcehit-2,place,-0.790484608983,-4.98427522458,-1.90117281993,-1.11232615467,-0.769725555871,3.43901129403,5.14038199181,-0.0860533091102,sourcehit,2
24113,24755,stress,ap164,6.0,244.8347,FA-0,place,4.05047849215,5.30477162474,-1.13741417725,-0.506394668178,0.516311262657,2.48162924998,1.08290017577,0.338532916802,FA,0
24116,24758,stress,ap164,6.0,254.9612,FA-0,place,3.34133225418,1.07059424181,-0.772090801163,-0.642576702968,-1.60082433743,-4.667421123,-3.48136726194,-1.92072824114,FA,0
24119,24761,stress,ap164,6.0,264.1152,itemhit_lo-4,place,-3.76068743273,-3.33521690336,2.99233698868,0.335763618856,-5.28412823978,-8.37828385037,-11.9690495057,-2.58357787065,itemhit_lo,4
24122,24764,stress,ap164,6.0,274.0408,sourcehit-2,place,-7.80474473422,-11.9744516303,-10.3039057842,-3.56106898875,-2.47354502371,-9.20917142098,-8.67861545581,-6.38692280441,sourcehit,2
24125,24767,stress,ap164,6.0,284.2677,sourcehit-4,place,-8.55971867149,-8.6014680179,-6.45166881497,-3.83585652418,2.99899148735,8.28686018566,12.5415430184,0.249581583465,sourcehit,4
24128,24770,stress,ap164,6.0,294.1048,FA-0,place,8.92285221144,12.4311405972,8.63948805322,2.27699671516,0.18535794256,0.673441859616,0.497166791003,2.94382114264,FA,0
24131,24773,stress,ap164,6.0,304.7862,FA-0,place,1.06430944831,0.557607345503,-2.56606002488,2.15330125395,4.75187985982,1.13019972717,-3.67510276738,1.36733020401,FA,0
24134,24776,stress,ap164,6.0,313.9622,itemhit_lo-2,place,2.66353821131,2.6280345808,-1.47316014626,-2.77078553566,-1.14949875638,2.57390976045,-1.08616726168,-0.704883669462,itemhit_lo,2
24137,24779,stress,ap164,6.0,324.5461,itemhit_lo-2,place,-1.37845669696,-4.77729591272,-4.32364713806,-3.03332040664,1.08260549293,3.17442236142,6.57438860383,-0.774984922587,itemhit_lo,2
24140,24782,stress,ap164,6.0,336.8996,itemhit_lo-2,place,6.51593325095,8.44529246855,-0.0377205692307,-4.89646719579,1.28846418729,5.43773345445,8.54303559171,0.44800246918,itemhit_lo,2
24143,24785,stress,ap164,6.0,345.9892,itemhit_lo-4,place,-0.12990306603,6.69150237676,10.0097885787,10.0552130744,5.20182592545,-1.66314381227,-2.01160888963,5.90092094157,itemhit_lo,4
24146,24788,stress,ap164,6.0,355.9401,sourcehit-4,place,-0.821368679489,-1.81384774818,3.87918464743,3.70111785122,-0.197558068961,0.40586299236,5.56911449975,1.94715185551,sourcehit,4
24149,24791,stress,ap164,6.0,365.7317,itemhit_lo-4,place,1.16584195994,6.03958561718,6.50566860318,2.27789007866,-0.158078011995,0.995972648371,-1.00313970231,2.40536332955,itemhit_lo,4
24152,24794,stress,ap164,6.0,377.0983,FA-0,place,-1.36872020317,-4.18348587873,-3.94309087632,-5.5629910933,-3.71663332649,-3.16616132027,-5.84521572871,-4.09721915409,FA,0
24155,24797,stress,ap164,6.0,386.5457,FA-0,place,-2.28291283601,-5.67525485911,-3.72559608085,-3.9408430456,-3.0776313409,-0.250547668777,2.27247780322,-2.74865453403,FA,0
24158,24800,stress,ap164,6.0,395.6903,sourcehit-2,place,-5.02607400125,1.13357902744,4.10499832736,1.80514558669,-2.39944493838,-2.7506580606,0.89989351122,0.190010228767,sourcehit,2
24161,24803,stress,ap164,6.0,405.4065,sourcehit-4,place,-1.96111735294,1.31463339042,2.85353240871,0.332555316641,-5.99841438494,-7.11713582997,-1.11749944244,-2.48236562239,sourcehit,4
24164,24806,stress,ap164,6.0,417.3798,itemhit_lo-2,place,-1.48795013619,-0.0901198189332,-2.73059060201,0.323435016895,6.56305026481,1.88586825627,-3.14148398874,1.51044073399,itemhit_lo,2
24167,24809,stress,ap165,1.0,0.0258,CR-0,place,-1.90426698867,-1.91120634312,-2.29492747882,-4.48013930103,0.405341360609,5.67002333114,6.95587375397,-0.174925522025,CR,0
24170,24812,stress,ap165,1.0,9.7465,itemhit_lo-4,place,-1.50277348854,7.41481172827,9.13985115006,-0.452719024197,-2.50035589834,-2.36163695312,-3.06998333109,0.956284818601,itemhit_lo,4
24173,24815,stress,ap165,1.0,19.5907,FA-0,place,-0.980297750321,-3.15299828169,-5.22923214489,-2.48315164627,-4.18786884768,-2.32103429227,-3.53558747549,-3.55532173278,FA,0
24176,24818,stress,ap165,1.0,29.1485,itemhit_lo-2,place,-1.28442110858,-3.99099523611,-0.851908533081,1.16809787188,3.80360557589,1.27820852633,1.57878538739,1.34950086025,itemhit_lo,2
24179,24821,stress,ap165,1.0,39.0729,CR-0,place,2.17048919586,1.09744231328,-0.614924320818,-2.2606435099,-3.10027236429,-3.19909282078,1.46839145386,-2.29373325395,CR,0
24182,24824,stress,ap165,1.0,49.1985,CR-0,place,-1.76388544031,1.06815458699,2.75143086221,-3.10314083723,-3.15711027932,2.64033960349,9.66136974833,-0.217120162713,CR,0
24185,24827,stress,ap165,1.0,59.1498,M-2,place,3.66440092507,9.29029755924,9.98454788201,-0.650889264309,0.0578116684166,2.04216711418,1.46904074229,2.85840935007,M,2
24188,24830,stress,ap165,1.0,68.5969,itemhit_lo-2,place,3.14358602979,1.15702147642,0.914214532104,0.489675385353,-0.917928754559,-5.43046817852,-3.72453034029,-1.23612675391,itemhit_lo,2
24191,24833,stress,ap165,1.0,78.7342,CR-0,place,-4.12997112959,-3.80109820509,-3.02373781887,-2.42947292354,-1.02007873527,-0.96962088264,-6.12689430026,-1.86072759008,CR,0
24194,24836,stress,ap165,1.0,87.9116,sourcehit-4,place,-2.69519687611,0.996995815782,-3.92625617923,1.07788139047,5.6745735758,2.66112153877,1.45880778699,1.37183008145,sourcehit,4
24197,24839,stress,ap165,1.0,97.6295,CR-0,place,3.78782316091,1.27570896337,-1.20736441834,-2.69633358457,0.723268271915,4.68494956929,4.08048873224,0.376129959574,CR,0
24200,24842,stress,ap165,1.0,109.9839,FA-0,place,2.5154773489,2.88671067869,7.20993904455,5.58259031713,-4.6138289679,-7.68780256361,,0.122724457542,FA,0
24203,24848,stress,ap165,1.0,132.2925,itemhit_lo-2,place,-4.9557423129,-1.7251661831,-3.27436326872,2.28449055747,4.73855114584,5.91323057396,4.43440145485,2.41547725214,itemhit_lo,2
24206,24851,stress,ap165,1.0,141.3825,itemhit_lo-4,place,2.93172327767,7.8828663148,6.61049737226,2.03698561153,-4.60088278609,-4.09177119441,3.00008579766,-0.0112927491775,itemhit_lo,4
24209,24854,stress,ap165,1.0,151.7838,CR-0,place,-2.62345794125,2.83557686876,0.404989858228,-1.44624749027,-4.18576226108,-0.739891934475,3.52867229293,-1.4917279569,CR,0
24212,24857,stress,ap165,1.0,161.5682,itemhit_lo-4,place,0.46468349505,3.35876286124,-0.77104777937,-0.768380671551,0.712965586892,2.291589169,-0.0208999284487,0.366281576243,itemhit_lo,4
24215,24860,stress,ap165,1.0,171.3591,CR-0,place,3.2632088912,-0.370787878117,-1.61241283988,-1.07384953265,1.82561859789,-0.255029179745,5.21754420143,-0.278918238596,CR,0
24218,24863,stress,ap165,1.0,181.3012,FA-0,place,0.637384866866,4.88176144751,5.88271572469,1.86673766768,-2.33728030049,-0.780270287793,-2.1747940009,1.15797570102,FA,0
24221,24866,stress,ap165,1.0,190.51,itemhit_lo-2,place,0.304074483845,-2.36202384732,-0.407300210991,2.60117527532,0.00834363029314,1.48009631849,2.14756030136,0.920578753278,itemhit_lo,2
24224,24869,stress,ap165,1.0,202.4818,M-4,place,0.915345421044,-1.8558006432,-3.28070715518,1.60382969277,2.72170251009,-0.362346544946,0.890202847915,0.170619625684,M,4
24227,24872,stress,ap165,1.0,211.8861,itemhit_lo-2,place,1.36053911161,1.49271468087,2.65957708775,2.64216700306,1.62155073578,-1.23974251313,3.06155926558,1.42088807836,itemhit_lo,2
