,run,trial,onset,duration,shockCond,shockTrial,target,associate,resp,acc,accSpec,respRT,subid,group,remove,anxious,happy,safe,stressed,life_stress,sleep,cond_orig,cond,reps,shock_and_post,conf,onset_adj,mem_conditions,obj_conditions,onset_code,rt_z,mem_conditions_byrep,onset_code_byrep
110,3,27,276.9989,9.3754,safe,0,ELEPHANT,mosque,indoor,SM,SMO_Lo,3.3213,ap100,control-fmri,,3,2,3,3,4,4.5,TO_4,outdoor,4,0,Lo,264.9989,itemhit_lo,old,itemhit,1.4958060953,itemhit_lo-4,itemhit-4
111,3,28,286.405,9.6872,safe,0,SPATULA,ice_skating_rink,indoor,H,HI_Hi,1.9157,ap100,control-fmri,,3,2,3,3,4,4.5,TI_2,indoor,2,0,Hi,274.405,sourcehit,old,sourcehit,-0.3800860082,sourcehit-2,sourcehit-2
112,3,29,296.1226,10.709,safe,0,SCOOTER,foil,foil,CR,CR,2.6698,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,N,284.1226,CR,new,CR,1.9067976004,CR-0,CR-0
113,4,1,12.0138,9.7047,threat,0,PYTHON,manufactured_home,indoor,SM,SMO_Hi,2.2389,ap100,control-fmri,,3,2,3,3,4,4.5,TO_4,outdoor,4,0,Hi,0.0138,sourcemiss_hi,old,itemhit,-0.9818673478,sourcemiss_hi-4,itemhit-4
114,4,2,21.7462,9.3914,threat,0,CLAM,mountain,foil,M,MI,2.2675,ap100,control-fmri,,3,2,3,3,4,4.5,TO_2,outdoor,2,0,N,9.7462,M,old,M,0.3039313707,M-2,M-2
115,4,3,31.1725,10.5629,threat,0,CANARY,biology_laboratory,outdoor,SM,SMI_Lo,2.8871,ap100,control-fmri,,3,2,3,3,4,4.5,TI_4,indoor,4,0,Lo,19.1725,itemhit_lo,old,itemhit,0.3519382589,itemhit_lo-4,itemhit-4
116,4,4,41.7634,10.6536,threat,0,RING,office,indoor,H,HI_Hi,1.4797,ap100,control-fmri,,3,2,3,3,4,4.5,TI_4,indoor,4,0,Hi,29.7634,sourcehit,old,sourcehit,-1.058144517,sourcehit-4,sourcehit-4
117,4,5,52.4453,12.3261,threat,0,SEAWEED,foil,foil,CR,CR,2.394,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,N,40.4453,CR,new,CR,1.2777965747,CR-0,CR-0
118,4,6,64.7992,9.1266,threat,0,KEG,gymnasium,indoor,H,HI_Hi,3.1565,ap100,control-fmri,,3,2,3,3,4,4.5,TI_2,indoor,2,0,Hi,52.7992,sourcehit,old,sourcehit,1.5495814179,sourcehit-2,sourcehit-2
119,4,7,73.9537,11.9452,threat,0,EMPEROR,boardwalk,outdoor,H,HO_Hi,1.3992,ap100,control-fmri,,3,2,3,3,4,4.5,TO_2,outdoor,2,0,Hi,61.9537,sourcehit,old,sourcehit,-1.1833365123,sourcehit-2,sourcehit-2
120,4,8,85.9273,9.1014,threat,0,SYRUP,cottage_garden,foil,M,MI,3.3278,ap100,control-fmri,,3,2,3,3,4,4.5,TO_4,outdoor,4,0,N,73.9273,M,old,M,1.8519483387,M-4,M-4
121,4,9,95.0567,11.3388,threat,0,BROOM,electrical_substation,outdoor,H,HO_Hi,2.4402,ap100,control-fmri,,3,2,3,3,4,4.5,TO_2,outdoor,2,0,Hi,83.0567,sourcehit,old,sourcehit,0.4356059365,sourcehit-2,sourcehit-2
122,4,10,106.424,9.8071,threat,0,BANDAGE,crevasse,outdoor,H,HO_Hi,1.1946,ap100,control-fmri,,3,2,3,3,4,4.5,TO_4,outdoor,4,0,Hi,94.424,sourcehit,old,sourcehit,-1.5015263538,sourcehit-4,sourcehit-4
123,4,11,116.259,10.4732,threat,0,SHOVEL,foil,outdoor,FA,FAO_Lo,2.8229,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,Lo,104.259,FA,new,FA,0.4385447309,FA-0,FA-0
124,4,12,126.7602,9.1173,threat,0,FROG,foil,indoor,FA,FAI_Lo,2.2839,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,Lo,114.7602,FA,new,FA,-0.9761897768,FA-0,FA-0
125,4,13,135.9061,9.6339,threat,0,STOMACH,phone_booth,outdoor,H,HO_Hi,3.5076,ap100,control-fmri,,3,2,3,3,4,4.5,TO_4,outdoor,4,0,Hi,123.9061,sourcehit,old,sourcehit,2.0956051391,sourcehit-4,sourcehit-4
126,4,14,145.5686,9.2557,threat,0,BANANA,foil,foil,CR,CR,1.8852,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,N,133.5686,CR,new,CR,0.1174059951,CR-0,CR-0
127,4,15,154.8522,9.8958,threat,0,CANDLE,field_wild,indoor,SM,SMO_Lo,2.509,ap100,control-fmri,,3,2,3,3,4,4.5,TO_2,outdoor,2,0,Lo,142.8522,itemhit_lo,old,itemhit,-0.6441382703,itemhit_lo-2,itemhit-2
128,4,16,164.7762,11.6841,threat,0,ACCORDIAN,tennis_court,outdoor,SM,SMI_Hi,2.6049,ap100,control-fmri,,3,2,3,3,4,4.5,TI_2,indoor,2,0,Hi,152.7762,sourcemiss_hi,old,itemhit,-0.3544027602,sourcemiss_hi-2,itemhit-2
129,4,17,176.4888,10.9955,threat,0,NEEDLE,banquet_hall,indoor,H,HI_Hi,3.1334,ap100,control-fmri,,3,2,3,3,4,4.5,TI_4,indoor,4,0,Hi,164.4888,sourcehit,old,sourcehit,1.5136567583,sourcehit-4,sourcehit-4
130,4,18,187.5123,9.756,threat,0,BEAVER,fastfood_restaurant,outdoor,SM,SMI_Lo,2.4835,ap100,control-fmri,,3,2,3,3,4,4.5,TI_2,indoor,2,0,Lo,175.5123,itemhit_lo,old,itemhit,-0.7113161372,itemhit_lo-2,itemhit-2
131,4,19,197.297,10.3736,threat,0,PIANO,foil,foil,CR,CR,1.3587,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,N,185.297,CR,new,CR,-1.0833519455,CR-0,CR-0
132,4,20,207.6907,9.6999,threat,0,MAGICIAN,baggage_claim,outdoor,SM,SMI_Hi,3.1574,ap100,control-fmri,,3,2,3,3,4,4.5,TI_4,indoor,4,0,Hi,195.6907,sourcemiss_hi,old,itemhit,0.5927944657,sourcemiss_hi-4,itemhit-4
133,4,21,217.4221,9.1761,threat,0,MUFFIN,bedroom,indoor,H,HI_Hi,1.2913,ap100,control-fmri,,3,2,3,3,4,4.5,TI_4,indoor,4,0,Hi,205.4221,sourcehit,old,sourcehit,-1.3511404414,sourcehit-4,sourcehit-4
134,4,22,226.6269,10.7102,threat,0,BOOT,corral,outdoor,H,HO_Hi,1.9812,ap100,control-fmri,,3,2,3,3,4,4.5,TO_4,outdoor,4,0,Hi,214.6269,sourcehit,old,sourcehit,-0.2782217138,sourcehit-4,sourcehit-4
135,4,23,237.3653,9.991,threat,0,SWORD,assembly_line,foil,M,MI,2.5903,ap100,control-fmri,,3,2,3,3,4,4.5,TI_2,indoor,2,0,N,225.3653,M,old,M,0.7752129676,M-2,M-2
136,4,24,247.3843,9.377,threat,0,QUILL,foil,foil,CR,CR,1.9947,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,N,235.3843,CR,new,CR,0.367136279,CR-0,CR-0
137,4,25,256.7901,12.3299,threat,0,PEARL,limousine_interior,indoor,H,HI_Hi,2.2168,ap100,control-fmri,,3,2,3,3,4,4.5,TI_2,indoor,2,0,Hi,244.7901,sourcehit,old,sourcehit,0.0881787097,sourcehit-2,sourcehit-2
138,4,26,269.1484,9.0583,threat,0,MUSTARD,foil,foil,CR,CR,1.3469,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,N,257.1484,CR,new,CR,-1.1102635195,CR-0,CR-0
139,4,27,278.2349,11.6221,threat,0,CANE,foil,foil,CR,CR,2.3327,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,N,266.2349,CR,new,CR,1.1379932285,CR-0,CR-0
140,4,28,289.8857,9.9331,threat,0,CHEESE,ocean,outdoor,H,HO_Hi,1.8256,ap100,control-fmri,,3,2,3,3,4,4.5,TO_4,outdoor,4,0,Hi,277.8857,sourcehit,old,sourcehit,-0.5202077321,sourcehit-4,sourcehit-4
141,4,29,299.8469,9.1498,threat,0,BARREL,foil,foil,CR,CR,1.3282,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,N,287.8469,CR,new,CR,-1.1529115223,CR-0,CR-0
142,4,30,309.0248,10.553,threat,0,RASH,foil,outdoor,FA,FAO_Hi,2.983,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,Hi,297.0248,FA,new,FA,0.8587655003,FA-0,FA-0
143,4,31,319.6059,11.269,threat,0,NEST,amusement_park,outdoor,H,HO_Hi,1.8843,ap100,control-fmri,,3,2,3,3,4,4.5,TO_4,outdoor,4,0,Hi,307.6059,sourcehit,old,sourcehit,-0.4289186622,sourcehit-4,sourcehit-4
144,4,32,330.9031,9.4194,threat,0,WALNUT,foil,foil,CR,CR,1.3047,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,N,318.9031,CR,new,CR,-1.2065066061,CR-0,CR-0
145,4,33,340.3507,9.7637,threat,0,PASTE,candy_store,outdoor,SM,SMI_Hi,3.5037,ap100,control-fmri,,3,2,3,3,4,4.5,TI_4,indoor,4,0,Hi,328.3507,sourcemiss_hi,old,itemhit,1.1864856863,sourcemiss_hi-4,itemhit-4
146,4,34,350.143,9.2765,threat,0,PUMPKIN,foil,foil,CR,CR,1.87,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,N,338.143,CR,new,CR,0.0827402387,CR-0,CR-0
147,4,35,359.4477,9.5376,threat,0,ROPE,foil,foil,CR,CR,2.1051,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,N,347.4477,CR,new,CR,0.6189191406,CR-0,CR-0
148,4,36,369.0136,9.9245,threat,0,SNAIL,islet,outdoor,H,HO_Hi,1.1028,ap100,control-fmri,,3,2,3,3,4,4.5,TO_2,outdoor,2,0,Hi,357.0136,sourcehit,old,sourcehit,-1.6442918839,sourcehit-2,sourcehit-2
149,4,37,378.967,9.9127,threat,0,TIGER,outhouse,indoor,SM,SMO_Hi,2.7933,ap100,control-fmri,,3,2,3,3,4,4.5,TO_2,outdoor,2,0,Hi,366.967,sourcemiss_hi,old,itemhit,-0.0314127921,sourcemiss_hi-2,itemhit-2
150,4,38,388.9082,10.1079,threat,0,DETECTIVE,basilica,outdoor,H,HO_Hi,3.0112,ap100,control-fmri,,3,2,3,3,4,4.5,TO_2,outdoor,2,0,Hi,376.9082,sourcehit,old,sourcehit,1.3236137543,sourcehit-2,sourcehit-2
151,4,39,399.0445,10.1979,threat,0,SOAP,diner,indoor,H,HI_Hi,2.7203,ap100,control-fmri,,3,2,3,3,4,4.5,TI_2,indoor,2,0,Hi,387.0445,sourcehit,old,sourcehit,0.871211873,sourcehit-2,sourcehit-2
152,4,40,409.2713,11.187,threat,1,GORILLA,art_gallery,indoor,H,HI_Hi,1.5564,ap100,control-fmri,,3,2,3,3,4,4.5,TI_2,indoor,2,0,Hi,397.2713,sourcehit,old,sourcehit,-0.9388622059,sourcehit-2,sourcehit-2
153,4,41,420.4867,9.7555,threat,0,SNOW,auditorium,indoor,H,HI_Hi,3.6295,ap100,control-fmri,,3,2,3,3,4,4.5,TI_4,indoor,4,0,Hi,408.4867,sourcehit,old,sourcehit,2.2851815891,sourcehit-4,sourcehit-4
154,4,42,430.2707,10.0977,threat,0,DOUGHNUT,foil,foil,CR,CR,1.6393,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,N,418.2707,CR,new,CR,-0.4434038389,CR-0,CR-0
155,5,1,12.0045,11.9696,safe,0,HAMMER,lecture_room,foil,M,MI,1.7736,ap100,control-fmri,,3,2,3,3,4,4.5,TI_2,indoor,2,0,N,0.0045,M,old,M,-0.4171528324,M-2,M-2
156,5,2,24.003,9.3748,safe,0,BELL,formal_garden,outdoor,H,HO_Hi,2.8786,ap100,control-fmri,,3,2,3,3,4,4.5,TO_2,outdoor,2,0,Hi,12.003,sourcehit,old,sourcehit,1.1173968775,sourcehit-2,sourcehit-2
157,5,3,33.4053,9.1502,safe,0,SAIL,beauty_salon,outdoor,SM,SMI_Lo,2.924,ap100,control-fmri,,3,2,3,3,4,4.5,TI_2,indoor,2,0,Lo,21.4053,itemhit_lo,old,itemhit,0.449148584,itemhit_lo-2,itemhit-2
158,5,4,42.5836,11.6217,safe,0,STAPLER,cliff,outdoor,H,HO_Hi,1.3934,ap100,control-fmri,,3,2,3,3,4,4.5,TO_4,outdoor,4,0,Hi,30.5836,sourcehit,old,sourcehit,-1.1923565567,sourcehit-4,sourcehit-4
159,5,5,54.2331,12.3316,safe,0,OMELET,bookstore,foil,M,MI,2.0863,ap100,control-fmri,,3,2,3,3,4,4.5,TI_2,indoor,2,0,N,42.2331,M,old,M,0.0393829649,M-2,M-2
160,5,6,66.5923,9.8978,safe,0,SOUP,barn,foil,M,MI,1.1551,ap100,control-fmri,,3,2,3,3,4,4.5,TO_4,outdoor,4,0,N,54.5923,M,old,M,-1.3201505639,M-4,M-4
161,5,7,76.5183,9.4184,safe,0,NECKLACE,foil,outdoor,FA,FAO_Lo,2.475,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,Lo,64.5183,FA,new,FA,-0.4746020877,FA-0,FA-0
162,5,8,85.9644,9.9254,safe,0,ASPIRIN,foil,foil,CR,CR,1.2137,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,N,73.9644,CR,new,CR,-1.4140450156,CR-0,CR-0
163,5,9,95.9174,11.6826,safe,0,LIME,orchestra_pit,foil,M,MI,1.7795,ap100,control-fmri,,3,2,3,3,4,4.5,TI_4,indoor,4,0,N,83.9174,M,old,M,-0.4085389494,M-4,M-4
164,5,10,107.6284,9.2758,safe,0,SUBMARINE,gazebo,outdoor,H,HO_Hi,3.9149,ap100,control-fmri,,3,2,3,3,4,4.5,TO_2,outdoor,2,0,Hi,95.6284,sourcehit,old,sourcehit,2.72902998,sourcehit-2,sourcehit-2
165,5,11,116.9319,10.5561,safe,0,ARMOR,foil,foil,CR,CR,2.2237,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,N,104.9319,CR,new,CR,0.8894032655,CR-0,CR-0
166,5,12,127.5157,9.9908,safe,0,WORM,foil,foil,CR,CR,1.4535,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,N,115.5157,CR,new,CR,-0.867147097,CR-0,CR-0
167,5,13,137.5347,11.1876,safe,0,EAGLE,dock,outdoor,H,HO_Hi,1.7778,ap100,control-fmri,,3,2,3,3,4,4.5,TO_4,outdoor,4,0,Hi,125.5347,sourcehit,old,sourcehit,-0.5945453393,sourcehit-4,sourcehit-4
168,5,14,148.75,9.1164,safe,0,VELVET,foil,foil,CR,CR,1.9397,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,N,136.75,CR,new,CR,0.2417009766,CR-0,CR-0
169,5,15,157.8942,10.4727,safe,0,DAISY,foil,outdoor,FA,FAO_Lo,2.8762,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,Lo,145.8942,FA,new,FA,0.5784433381,FA-0,FA-0
170,5,16,168.3947,9.5386,safe,0,DRUM,bayou,outdoor,H,HO_Hi,1.9886,ap100,control-fmri,,3,2,3,3,4,4.5,TO_2,outdoor,2,0,Hi,156.3947,sourcehit,old,sourcehit,-0.2667133813,sourcehit-2,sourcehit-2
171,5,17,177.961,9.7567,safe,0,CRAB,crosswalk,indoor,SM,SMO_Lo,2.6573,ap100,control-fmri,,3,2,3,3,4,4.5,TO_2,outdoor,2,0,Lo,165.961,itemhit_lo,old,itemhit,-0.2534528715,itemhit_lo-2,itemhit-2
172,5,18,187.7455,10.9969,safe,0,LAMP,childs_room,indoor,H,HI_Hi,2.6267,ap100,control-fmri,,3,2,3,3,4,4.5,TI_4,indoor,4,0,Hi,175.7455,sourcehit,old,sourcehit,0.7256470188,sourcehit-4,sourcehit-4
173,5,19,198.7701,9.2572,safe,0,NET,foil,foil,CR,CR,1.8136,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,N,186.7701,CR,new,CR,-0.0458879623,CR-0,CR-0
174,5,20,208.0554,9.6331,safe,0,NIGHTGOWN,cloister,foil,M,MI,1.7787,ap100,control-fmri,,3,2,3,3,4,4.5,TI_4,indoor,4,0,N,196.0554,M,old,M,-0.4097069336,M-4,M-4
175,5,21,217.7164,10.1083,safe,0,EASEL,reception,indoor,H,HI_Hi,2.8934,ap100,control-fmri,,3,2,3,3,4,4.5,TI_2,indoor,2,0,Hi,205.7164,sourcehit,old,sourcehit,1.1404135425,sourcehit-2,sourcehit-2
176,5,22,227.8532,10.1991,safe,0,HARPOON,foil,foil,CR,CR,1.7672,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,N,215.8532,CR,new,CR,-0.1517097447,CR-0,CR-0
177,5,23,238.0803,9.1795,safe,0,ASPARAGUS,sauna,outdoor,SM,SMI_Hi,3.077,ap100,control-fmri,,3,2,3,3,4,4.5,TI_4,indoor,4,0,Hi,226.0803,sourcemiss_hi,old,itemhit,0.4549579826,sourcemiss_hi-4,itemhit-4
178,5,24,247.288,10.0978,safe,0,ROCKER,marsh,outdoor,H,HO_Hi,1.3097,ap100,control-fmri,,3,2,3,3,4,4.5,TO_4,outdoor,4,0,Hi,235.288,sourcehit,old,sourcehit,-1.3225251282,sourcehit-4,sourcehit-4
179,5,25,257.4113,9.3953,safe,0,HOSE,cabin,outdoor,H,HO_Hi,1.8939,ap100,control-fmri,,3,2,3,3,4,4.5,TO_4,outdoor,4,0,Hi,245.4113,sourcehit,old,sourcehit,-0.4139889336,sourcehit-4,sourcehit-4
180,5,26,266.8346,9.1273,safe,0,POSTER,kindergarden_classroom,indoor,H,HI_Hi,1.3851,ap100,control-fmri,,3,2,3,3,4,4.5,TI_4,indoor,4,0,Hi,254.8346,sourcehit,old,sourcehit,-1.2052645512,sourcehit-4,sourcehit-4
181,5,27,275.9899,9.8073,safe,0,CAMERA,catacomb,indoor,H,HI_Hi,1.8983,ap100,control-fmri,,3,2,3,3,4,4.5,TI_4,indoor,4,0,Hi,263.9899,sourcehit,old,sourcehit,-0.4071461413,sourcehit-4,sourcehit-4
182,5,28,285.8256,10.7107,safe,0,VINE,butchers_shop,indoor,H,HI_Hi,2.545,ap100,control-fmri,,3,2,3,3,4,4.5,TI_4,indoor,4,0,Hi,273.8256,sourcehit,old,sourcehit,0.5985888074,sourcehit-4,sourcehit-4
183,5,29,296.5637,9.9164,safe,0,RICE,greenhouse,foil,M,MI,1.4782,ap100,control-fmri,,3,2,3,3,4,4.5,TO_2,outdoor,2,0,N,284.5637,M,old,M,-0.8484309729,M-2,M-2
184,5,30,306.5111,9.9296,safe,0,KILT,mausoleum,outdoor,H,HO_Hi,2.2357,ap100,control-fmri,,3,2,3,3,4,4.5,TO_2,outdoor,2,0,Hi,294.5111,sourcehit,old,sourcehit,0.117571613,sourcehit-2,sourcehit-2
185,5,31,316.4688,10.6526,safe,0,LION,river,indoor,SM,SMO_Lo,2.3465,ap100,control-fmri,,3,2,3,3,4,4.5,TO_2,outdoor,2,0,Lo,304.4688,itemhit_lo,old,itemhit,-1.0722325204,itemhit_lo-2,itemhit-2
186,5,32,327.1492,11.3403,safe,0,BOAT,foil,outdoor,FA,FAO_Lo,3.1466,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,Lo,315.1492,FA,new,FA,1.2881728574,FA-0,FA-0
187,5,33,338.5171,9.1019,safe,0,ORNAMENT,herb_garden,outdoor,H,HO_Hi,2.3255,ap100,control-fmri,,3,2,3,3,4,4.5,TO_4,outdoor,4,0,Hi,326.5171,sourcehit,old,sourcehit,0.2572267829,sourcehit-4,sourcehit-4
188,5,34,347.6489,11.2662,safe,0,TRAY,foil,foil,CR,CR,1.317,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,N,335.6489,CR,new,CR,-1.1784547112,CR-0,CR-0
189,5,35,358.9427,9.756,safe,0,RAKE,foil,foil,CR,CR,1.0752,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,N,346.9427,CR,new,CR,-1.7299139136,CR-0,CR-0
190,5,36,368.7263,9.7646,safe,0,EYE,squash_court,foil,M,MI,1.4114,ap100,control-fmri,,3,2,3,3,4,4.5,TI_2,indoor,2,0,N,356.7263,M,old,M,-0.9459576478,M-2,M-2
191,5,37,378.5192,10.5698,safe,0,LAMB,foil,foil,CR,CR,1.5697,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,N,366.5192,CR,new,CR,-0.6021365126,CR-0,CR-0
192,5,38,389.1168,9.062,safe,0,DOLL,cockpit,indoor,H,HI_Lo,2.2217,ap100,control-fmri,,3,2,3,3,4,4.5,TI_2,indoor,2,0,Lo,377.1168,itemhit_lo,old,itemhit,-1.4010089046,itemhit_lo-2,itemhit-2
193,5,39,398.2067,10.3737,safe,0,HONEY,foil,foil,CR,CR,2.0367,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,N,386.2067,CR,new,CR,0.4629232372,CR-0,CR-0
194,5,40,408.6088,9.6896,safe,0,SCISSORS,dam,outdoor,H,HO_Hi,2.3666,ap100,control-fmri,,3,2,3,3,4,4.5,TO_4,outdoor,4,0,Hi,396.6088,sourcehit,old,sourcehit,0.3211446837,sourcehit-4,sourcehit-4
195,5,41,418.3261,9.6882,safe,0,LETTUCE,foil,foil,CR,CR,1.8737,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,N,406.3261,CR,new,CR,0.0911786136,CR-0,CR-0
196,5,42,428.0421,12.3251,safe,0,BIBLE,jacuzzi,indoor,H,HI_Lo,2.9469,ap100,control-fmri,,3,2,3,3,4,4.5,TI_2,indoor,2,0,Lo,416.0421,itemhit_lo,old,itemhit,0.5094769429,itemhit_lo-2,itemhit-2
197,6,1,12.0066,11.9658,threat,0,WHIP,pond,outdoor,H,HO_Hi,2.6281,ap100,control-fmri,,3,2,3,3,4,4.5,TO_2,outdoor,2,0,Hi,0.0066,sourcehit,old,sourcehit,0.7278242709,sourcehit-2,sourcehit-2
198,6,2,24.0016,9.8965,threat,0,CUCUMBER,shoe_shop,outdoor,SM,SMI_Lo,3.235,ap100,control-fmri,,3,2,3,3,4,4.5,TI_4,indoor,4,0,Lo,12.0016,itemhit_lo,old,itemhit,1.2684551181,itemhit_lo-4,itemhit-4
199,6,3,33.9255,11.1899,threat,1,PIE,rock_arch,outdoor,H,HO_Lo,3.3243,ap100,control-fmri,,3,2,3,3,4,4.5,TO_2,outdoor,2,0,Lo,21.9255,itemhit_lo,old,itemhit,1.5037093738,itemhit_lo-2,itemhit-2
200,6,4,45.1438,9.6892,threat,0,PIGEON,lobby,indoor,H,HI_Hi,1.3259,ap100,control-fmri,,3,2,3,3,4,4.5,TI_4,indoor,4,0,Hi,33.1438,sourcehit,old,sourcehit,-1.2973312112,sourcehit-4,sourcehit-4
201,6,5,54.8609,9.1188,threat,1,ARROW,rope_bridge,outdoor,H,HO_Hi,1.5589,ap100,control-fmri,,3,2,3,3,4,4.5,TO_2,outdoor,2,0,Hi,42.8609,sourcehit,old,sourcehit,-0.9349742557,sourcehit-2,sourcehit-2
202,6,6,64.0076,11.2666,threat,0,MOTH,foil,foil,CR,CR,1.2887,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,N,52.0076,CR,new,CR,-1.2429968759,CR-0,CR-0
203,6,7,75.3026,9.9907,threat,0,DAMSEL,bathroom,indoor,H,HI_Hi,1.6979,ap100,control-fmri,,3,2,3,3,4,4.5,TI_2,indoor,2,0,Hi,63.3026,sourcehit,old,sourcehit,-0.7188042266,sourcehit-2,sourcehit-2
204,6,8,85.3207,9.6369,threat,0,DOVE,brewery,outdoor,SM,SMI_Lo,3.44,ap100,control-fmri,,3,2,3,3,4,4.5,TI_2,indoor,2,0,Lo,73.3207,itemhit_lo,old,itemhit,1.8085124799,itemhit_lo-2,itemhit-2
205,6,9,94.9854,9.4185,threat,0,TABLE,escalator,indoor,H,HI_Hi,1.3533,ap100,control-fmri,,3,2,3,3,4,4.5,TI_4,indoor,4,0,Hi,82.9854,sourcehit,old,sourcehit,-1.2547192773,sourcehit-4,sourcehit-4
206,6,10,104.4323,10.1999,threat,0,MOUSE,lift_bridge,foil,M,MI,2.0165,ap100,control-fmri,,3,2,3,3,4,4.5,TO_2,outdoor,2,0,N,92.4323,M,old,M,-0.0625236505,M-2,M-2
207,6,11,114.6601,9.9241,threat,0,RUDDER,foil,foil,CR,CR,1.4632,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,N,102.6601,CR,new,CR,-0.8450248709,CR-0,CR-0
208,6,12,124.6122,9.6873,threat,0,SALAD,foil,foil,CR,CR,1.9675,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,N,112.6122,CR,new,CR,0.3051028203,CR-0,CR-0
209,6,13,134.3279,10.6533,threat,0,MUSSEL,foil,foil,CR,CR,2.8193,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,N,122.3279,CR,new,CR,2.2477535588,CR-0,CR-0
210,6,14,145.0091,9.1265,threat,0,GLOVE,florist_shop,foil,M,MI,2.0201,ap100,control-fmri,,3,2,3,3,4,4.5,TI_4,indoor,4,0,N,133.0091,M,old,M,-0.0572677219,M-4,M-4
211,6,15,154.1634,9.3926,threat,0,STORK,foil,foil,CR,CR,2.1122,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,N,142.1634,CR,new,CR,0.6351116978,CR-0,CR-0
212,6,16,163.5845,9.9137,threat,0,TEETH,drugstore,foil,M,MI,2.2037,ap100,control-fmri,,3,2,3,3,4,4.5,TI_2,indoor,2,0,N,151.5845,M,old,M,0.2107846362,M-2,M-2
213,6,17,173.5261,10.3737,threat,0,MEDICINE,foil,indoor,FA,FAI_Lo,2.3721,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,Lo,161.5261,FA,new,FA,-0.7446877665,FA-0,FA-0
214,6,18,183.9278,9.8092,threat,0,CANNON,foil,outdoor,FA,FAO_Lo,2.6418,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,Lo,171.9278,FA,new,FA,-0.0367955647,FA-0,FA-0
215,6,19,193.7656,10.7112,threat,0,FORK,pantry,indoor,H,HI_Lo,2.891,ap100,control-fmri,,3,2,3,3,4,4.5,TI_2,indoor,2,0,Lo,181.7656,itemhit_lo,old,itemhit,0.3622125209,itemhit_lo-2,itemhit-2
216,6,20,204.506,9.1003,threat,0,ICICLE,galley,foil,M,MI,1.8799,ap100,control-fmri,,3,2,3,3,4,4.5,TI_2,indoor,2,0,N,192.506,M,old,M,-0.2619569409,M-2,M-2
217,6,21,213.6343,12.3314,threat,0,SQUIRREL,gas_station,outdoor,H,HO_Lo,2.1325,ap100,control-fmri,,3,2,3,3,4,4.5,TO_4,outdoor,4,0,Lo,201.6343,itemhit_lo,old,itemhit,-1.6359997176,itemhit_lo-4,itemhit-4
218,6,22,225.9944,9.756,threat,0,MOON,foil,foil,CR,CR,1.2759,ap100,control-fmri,,3,2,3,3,4,4.5,F_0,foil,0,0,N,213.9944,CR,new,CR,-1.2721890918,CR-0,CR-0
219,6,23,235.7786,9.149,threat,0,JACKET,amphitheater,foil,M,MI,1.3636,ap100,control-fmri,,3,2,3,3,4,4.5,TO_2,outdoor,2,0,N,223.7786,M,old,M,-1.0157446997,M-2,M-2
