,run,trial,onset,duration,cond,subcond,resp,acc,respRT,subid,group,duration_adj,onset_adj
11971,1,92,220.5014,1.499,place,indoor,indoor,1,0.4286,loc173,stress,0.499,208.5014
11972,1,93,222.0007,1.5006,place,indoor,outdoor,0,0.4484,loc173,stress,0.5006,210.0007
11973,1,94,223.5016,1.4986,place,outdoor,outdoor,1,0.3475,loc173,stress,0.4986,211.5016
11974,1,95,225.0004,1.5005,place,indoor,indoor,1,0.4249,loc173,stress,0.5005,213.0004
11975,1,96,226.5011,1.4996,place,outdoor,outdoor,1,0.4915,loc173,stress,0.4996,214.5011
11976,1,97,228.0009,1.5002,place,outdoor,indoor,0,0.3335,loc173,stress,0.5002,216.0009
11977,1,98,229.5013,1.5,place,outdoor,outdoor,1,0.5143,loc173,stress,0.5,217.5013
11979,1,100,241.5007,1.5005,face,male,female,0,0.4478,loc173,stress,0.5005,229.5007
11980,1,101,243.0015,1.4987,face,female,female,1,0.3868,loc173,stress,0.4987,231.0015
11981,1,102,244.5005,1.5002,face,male,male,1,0.316,loc173,stress,0.5002,232.5005
11982,1,103,246.0009,1.5002,face,male,female,0,0.2276,loc173,stress,0.5002,234.0009
11983,1,104,247.5014,1.4995,face,male,male,1,0.4097,loc173,stress,0.4995,235.5014
11984,1,105,249.0012,1.5001,face,female,female,1,0.5579,loc173,stress,0.5001,237.0012
11985,1,106,250.5015,1.4999,face,female,female,1,0.4605,loc173,stress,0.4999,238.5015
11986,1,107,252.0017,1.4991,face,female,female,1,0.3051,loc173,stress,0.4991,240.0017
11987,1,108,253.501,1.4999,face,male,male,1,0.6281,loc173,stress,0.4999,241.501
11988,1,109,255.0012,1.4994,face,female,female,1,0.3244,loc173,stress,0.4994,243.0012
11990,1,111,267.0009,1.4994,object,natural,natural,1,0.5895,loc173,stress,0.4994,255.0009
11991,1,112,268.5006,1.5006,object,natural,natural,1,0.3945,loc173,stress,0.5006,256.5006
11992,1,113,270.0015,1.4999,object,natural,natural,1,0.3889,loc173,stress,0.4999,258.0015
11993,1,114,271.5016,1.4995,object,manmade,manmade,1,0.3626,loc173,stress,0.4995,259.5016
11994,1,115,273.0014,1.4987,object,manmade,natural,0,0.475,loc173,stress,0.4987,261.0014
11995,1,116,274.5004,1.5001,object,natural,natural,1,0.4192,loc173,stress,0.5001,262.5004
11996,1,117,276.0007,1.4996,object,natural,natural,1,0.5622,loc173,stress,0.4996,264.0007
11997,1,118,277.5005,1.4997,object,manmade,natural,0,0.3898,loc173,stress,0.4997,265.5005
11998,1,119,279.0004,1.501,object,manmade,manmade,1,0.5556,loc173,stress,0.501,267.0004
11999,1,120,280.5017,1.4986,object,manmade,manmade,1,0.3546,loc173,stress,0.4986,268.5017
12001,1,122,292.5008,1.5008,place,indoor,indoor,1,0.4901,loc173,stress,0.5008,280.5008
12002,1,123,294.002,1.4988,place,outdoor,outdoor,1,0.4437,loc173,stress,0.4988,282.002
12003,1,124,295.5011,1.4992,place,indoor,indoor,1,0.5807,loc173,stress,0.4992,283.5011
12004,1,125,297.0005,1.5003,place,outdoor,outdoor,1,0.5844,loc173,stress,0.5003,285.0005
12005,1,126,298.501,1.4996,place,outdoor,outdoor,1,0.3975,loc173,stress,0.4996,286.501
12006,1,127,300.0008,1.4996,place,indoor,indoor,1,0.4621,loc173,stress,0.4996,288.0008
12007,1,128,301.5007,1.5006,place,outdoor,outdoor,1,0.4147,loc173,stress,0.5006,289.5007
12008,1,129,303.0015,1.4986,place,indoor,indoor,1,0.4473,loc173,stress,0.4986,291.0015
12009,1,130,304.5003,1.501,place,outdoor,outdoor,1,0.4474,loc173,stress,0.501,292.5003
12010,1,131,306.0015,1.4993,place,indoor,outdoor,0,0.3832,loc173,stress,0.4993,294.0015
12012,2,1,12.002,1.5,place,outdoor,NR,0,999.5,loc173,stress,0.5,0.002
12013,2,2,13.5022,1.4986,place,indoor,outdoor,0,0.3499,loc173,stress,0.4986,1.5022
12014,2,3,15.0011,1.4995,place,indoor,outdoor,0,0.403,loc173,stress,0.4995,3.0011
12015,2,4,16.5009,1.4998,place,outdoor,outdoor,1,0.2602,loc173,stress,0.4998,4.5009
12016,2,5,18.0009,1.4991,place,outdoor,indoor,0,0.2226,loc173,stress,0.4991,6.0009
12017,2,6,19.5003,1.5008,place,indoor,indoor,1,0.4477,loc173,stress,0.5008,7.5003
12018,2,7,21.0013,1.4998,place,outdoor,outdoor,1,0.4463,loc173,stress,0.4998,9.0013
12019,2,8,22.5013,1.4989,place,indoor,indoor,1,0.405,loc173,stress,0.4989,10.5013
12020,2,9,24.0005,1.5003,place,outdoor,NR,0,999.5,loc173,stress,0.5003,12.0005
12021,2,10,25.501,1.5,place,indoor,indoor,1,0.3594,loc173,stress,0.5,13.501
12023,2,12,37.5009,1.5007,object,manmade,manmade,1,0.6167,loc173,stress,0.5007,25.5009
12024,2,13,39.0019,1.4983,object,manmade,natural,0,0.4812,loc173,stress,0.4983,27.0019
12025,2,14,40.5005,1.5002,object,natural,natural,1,0.2332,loc173,stress,0.5002,28.5005
12026,2,15,42.001,1.4992,object,manmade,manmade,1,0.3755,loc173,stress,0.4992,30.001
12027,2,16,43.5004,1.5001,object,natural,natural,1,0.3877,loc173,stress,0.5001,31.5004
12028,2,17,45.0007,1.4993,object,manmade,manmade,1,0.4164,loc173,stress,0.4993,33.0007
12029,2,18,46.5003,1.5007,object,natural,natural,1,0.3097,loc173,stress,0.5007,34.5003
12030,2,19,48.0012,1.4994,object,natural,manmade,0,0.2827,loc173,stress,0.4994,36.0012
12031,2,20,49.5009,1.5003,object,natural,natural,1,0.3615,loc173,stress,0.5003,37.5009
12032,2,21,51.0014,1.4991,object,manmade,natural,0,0.3552,loc173,stress,0.4991,39.0014
12034,2,23,63.0014,1.4991,place,indoor,NR,0,999.5,loc173,stress,0.4991,51.0014
12035,2,24,64.5008,1.4994,place,outdoor,outdoor,1,0.2441,loc173,stress,0.4994,52.5008
12036,2,25,66.0006,1.4998,place,indoor,indoor,1,0.2193,loc173,stress,0.4998,54.0006
12037,2,26,67.5006,1.4999,place,outdoor,indoor,0,0.3555,loc173,stress,0.4999,55.5006
12038,2,27,69.0007,1.4998,place,outdoor,indoor,0,0.4494,loc173,stress,0.4998,57.0007
12039,2,28,70.5008,1.5,place,indoor,indoor,1,0.3125,loc173,stress,0.5,58.5008
12040,2,29,72.001,1.4991,place,indoor,indoor,1,0.5564,loc173,stress,0.4991,60.001
12041,2,30,73.5003,1.5006,place,indoor,indoor,1,0.457,loc173,stress,0.5006,61.5003
12042,2,31,75.0012,1.4989,place,outdoor,indoor,0,0.4768,loc173,stress,0.4989,63.0012
12043,2,32,76.5003,1.5004,place,outdoor,outdoor,1,0.3297,loc173,stress,0.5004,64.5003
12045,2,34,88.5006,1.5014,object,natural,manmade,0,0.6688,loc173,stress,0.5014,76.5006
12046,2,35,90.0023,1.4988,object,manmade,manmade,1,0.3063,loc173,stress,0.4988,78.0023
12047,2,36,91.5014,1.4996,object,natural,natural,1,0.3696,loc173,stress,0.4996,79.5014
12048,2,37,93.0012,1.4991,object,natural,manmade,0,0.4407,loc173,stress,0.4991,81.0012
12049,2,38,94.5005,1.5001,object,manmade,manmade,1,0.488,loc173,stress,0.5001,82.5005
12050,2,39,96.0009,1.4998,object,manmade,natural,0,0.4408,loc173,stress,0.4998,84.0009
12051,2,40,97.5009,1.5004,object,natural,manmade,0,0.3266,loc173,stress,0.5004,85.5009
12052,2,41,99.0016,1.4989,object,natural,natural,1,0.4725,loc173,stress,0.4989,87.0016
12053,2,42,100.5008,1.5007,object,manmade,natural,0,0.2879,loc173,stress,0.5007,88.5008
12054,2,43,102.0017,1.499,object,manmade,NR,0,999.5,loc173,stress,0.499,90.0017
12056,2,45,114.0006,1.501,face,female,female,1,0.6079,loc173,stress,0.501,102.0006
12057,2,46,115.5019,1.5,face,male,male,1,0.3665,loc173,stress,0.5,103.5019
12058,2,47,117.0023,1.4991,face,male,male,1,0.3741,loc173,stress,0.4991,105.0023
12059,2,48,118.5016,1.4994,face,female,female,1,0.3149,loc173,stress,0.4994,106.5016
12060,2,49,120.0012,1.4991,face,female,female,1,0.3683,loc173,stress,0.4991,108.0012
12061,2,50,121.5005,1.5001,face,male,male,1,0.3965,loc173,stress,0.5001,109.5005
12062,2,51,123.0009,1.5004,face,female,female,1,0.3238,loc173,stress,0.5004,111.0009
12063,2,52,124.5016,1.4991,face,female,female,1,0.4365,loc173,stress,0.4991,112.5016
12064,2,53,126.0009,1.5,face,male,male,1,0.4193,loc173,stress,0.5,114.0009
12065,2,54,127.5012,1.4989,face,male,female,0,0.236,loc173,stress,0.4989,115.5012
12067,2,56,139.5014,1.4988,face,male,male,1,0.5313,loc173,stress,0.4988,127.5014
12068,2,57,141.0005,1.5012,face,male,female,0,0.4529,loc173,stress,0.5012,129.0005
12069,2,58,142.5019,1.4981,face,male,male,1,0.4632,loc173,stress,0.4981,130.5019
12070,2,59,144.0003,1.4997,face,male,female,0,0.4568,loc173,stress,0.4997,132.0003
12071,2,60,145.5003,1.5007,face,female,female,1,0.366,loc173,stress,0.5007,133.5003
12072,2,61,147.0012,1.4996,face,male,male,1,0.3503,loc173,stress,0.4996,135.0012
12073,2,62,148.501,1.4994,face,female,female,1,0.428,loc173,stress,0.4994,136.501
12074,2,63,150.0007,1.4994,face,female,male,0,0.2839,loc173,stress,0.4994,138.0007
12075,2,64,151.5003,1.5005,face,female,female,1,0.3186,loc173,stress,0.5005,139.5003
12076,2,65,153.0011,1.4998,face,female,female,1,0.7331,loc173,stress,0.4998,141.0011
12078,2,67,165.0017,1.4989,place,indoor,NR,0,999.5,loc173,stress,0.4989,153.0017
12079,2,68,166.5009,1.4993,place,outdoor,outdoor,1,0.3671,loc173,stress,0.4993,154.5009
12080,2,69,168.0005,1.5001,place,indoor,indoor,1,0.4524,loc173,stress,0.5001,156.0005
12081,2,70,169.5008,1.5001,place,outdoor,indoor,0,0.4671,loc173,stress,0.5001,157.5008
12082,2,71,171.0012,1.4996,place,indoor,indoor,1,0.5422,loc173,stress,0.4996,159.0012
12083,2,72,172.501,1.4992,place,indoor,indoor,1,0.4532,loc173,stress,0.4992,160.501
12084,2,73,174.0004,1.5,place,indoor,outdoor,0,0.5073,loc173,stress,0.5,162.0004
12085,2,74,175.5007,1.4998,place,outdoor,outdoor,1,0.6125,loc173,stress,0.4998,163.5007
12086,2,75,177.0007,1.4996,place,outdoor,outdoor,1,0.4657,loc173,stress,0.4996,165.0007
12087,2,76,178.5005,1.5005,place,outdoor,NR,0,999.5,loc173,stress,0.5005,166.5005
12089,2,78,190.5008,1.5009,face,female,female,1,0.609,loc173,stress,0.5009,178.5008
12090,2,79,192.002,1.4994,face,male,male,1,0.3751,loc173,stress,0.4994,180.002
12091,2,80,193.5018,1.4985,face,female,female,1,0.286,loc173,stress,0.4985,181.5018
12092,2,81,195.0005,1.4996,face,male,male,1,0.277,loc173,stress,0.4996,183.0005
12093,2,82,196.5004,1.5003,face,male,female,0,0.3589,loc173,stress,0.5003,184.5004
12094,2,83,198.0009,1.4993,face,female,female,1,0.2232,loc173,stress,0.4993,186.0009
12095,2,84,199.5005,1.5,face,female,female,1,0.5151,loc173,stress,0.5,187.5005
12096,2,85,201.0007,1.5002,face,male,male,1,0.3682,loc173,stress,0.5002,189.0007
12097,2,86,202.5011,1.4998,face,male,male,1,0.3281,loc173,stress,0.4998,190.5011
12098,2,87,204.0012,1.4992,face,female,female,1,0.4476,loc173,stress,0.4992,192.0012
12100,2,89,216.0011,1.4995,place,outdoor,outdoor,1,0.5621,loc173,stress,0.4995,204.0011
12101,2,90,217.5009,1.4992,place,indoor,outdoor,0,0.4657,loc173,stress,0.4992,205.5009
12102,2,91,219.0004,1.5001,place,indoor,indoor,1,0.3726,loc173,stress,0.5001,207.0004
12103,2,92,220.5008,1.5004,place,outdoor,indoor,0,0.4295,loc173,stress,0.5004,208.5008
12104,2,93,222.0014,1.4999,place,indoor,indoor,1,0.4296,loc173,stress,0.4999,210.0014
12105,2,94,223.5016,1.4996,place,outdoor,outdoor,1,0.3751,loc173,stress,0.4996,211.5016
12106,2,95,225.0014,1.4996,place,outdoor,indoor,0,0.4828,loc173,stress,0.4996,213.0014
12107,2,96,226.5013,1.4997,place,indoor,NR,0,999.5,loc173,stress,0.4997,214.5013
12108,2,97,228.0012,1.4998,place,indoor,indoor,1,0.4232,loc173,stress,0.4998,216.0012
12109,2,98,229.5012,1.4992,place,outdoor,NR,0,999.5,loc173,stress,0.4992,217.5012
12111,2,100,241.5012,1.5009,face,male,male,1,0.5872,loc173,stress,0.5009,229.5012
12112,2,101,243.0024,1.4982,face,female,female,1,0.2362,loc173,stress,0.4982,231.0024
12113,2,102,244.501,1.5005,face,female,female,1,0.2863,loc173,stress,0.5005,232.501
12114,2,103,246.0017,1.4994,face,female,female,1,0.2946,loc173,stress,0.4994,234.0017
12115,2,104,247.5013,1.4993,face,male,female,0,0.3465,loc173,stress,0.4993,235.5013
12116,2,105,249.0008,1.5003,face,male,male,1,0.3707,loc173,stress,0.5003,237.0008
12117,2,106,250.5014,1.4991,face,male,male,1,0.3299,loc173,stress,0.4991,238.5014
12118,2,107,252.0007,1.5003,face,male,male,1,0.357,loc173,stress,0.5003,240.0007
12119,2,108,253.5012,1.499,face,female,female,1,0.2745,loc173,stress,0.499,241.5012
12120,2,109,255.0005,1.4997,face,female,female,1,0.3246,loc173,stress,0.4997,243.0005
12122,2,111,267.0011,1.4998,object,natural,natural,1,0.6871,loc173,stress,0.4998,255.0011
12123,2,112,268.5013,1.4989,object,manmade,manmade,1,0.4023,loc173,stress,0.4989,256.5013
12124,2,113,270.0005,1.5005,object,natural,natural,1,0.529,loc173,stress,0.5005,258.0005
