,cond,hemi,mask_vox,regspace,roi,smoothing,subid,value,group
171,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap159,216.32762146,stress
172,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap159,1699.21118164,stress
173,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap159,-534.914428711,stress
174,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap160,-938.858764648,stress
175,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap160,832.71697998,stress
176,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap160,297.310211182,stress
177,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap160,-1384.09631348,stress
178,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap160,1210.72802734,stress
179,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap160,-811.041687012,stress
180,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap161,-594.213317871,stress
181,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap161,-949.973937988,stress
182,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap161,-588.563903809,stress
183,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap161,-451.798522949,stress
184,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap161,-359.913848877,stress
185,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap161,-1567.38366699,stress
186,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap162,-358.731506348,stress
187,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap162,-625.164855957,stress
188,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap162,675.869445801,stress
189,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap162,-181.871551514,stress
190,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap162,-145.879653931,stress
